username,password,ip,goodsId
customer_778042,123,116.60.88.213,1
customer_520137,123,218.30.140.108,1
customer_801432,123,215.102.248.106,1
customer_95281,123,142.215.94.184,1
customer_834968,123,121.224.114.103,1
customer_927878,123,69.68.140.143,1
customer_821152,123,9.121.21.73,1
customer_266428,123,55.215.37.83,1
customer_670646,123,224.252.63.152,1
customer_433729,123,12.138.48.71,1
customer_290892,123,76.93.98.132,1
customer_375922,123,252.245.7.68,1
customer_505604,123,16.115.165.196,1
customer_301838,123,37.199.57.104,1
customer_517214,123,57.236.242.32,1
customer_62181,123,84.27.167.146,1
customer_67874,123,221.54.46.38,1
customer_491007,123,218.27.158.72,1
customer_191857,123,239.151.197.41,1
customer_721168,123,65.76.3.33,1
customer_351440,123,98.60.216.17,1
customer_526841,123,134.8.77.245,1
customer_773998,123,133.188.113.24,1
customer_886444,123,5.37.168.182,1
customer_210212,123,215.188.24.103,1
customer_659031,123,66.140.76.198,1
customer_608801,123,30.124.115.144,1
customer_587684,123,182.138.188.133,1
customer_611023,123,204.173.81.143,1
customer_345416,123,214.243.62.212,1
customer_772791,123,190.104.191.185,1
customer_330819,123,48.134.246.47,1
customer_608423,123,209.98.108.105,1
customer_939830,123,35.6.64.77,1
customer_252991,123,41.124.39.121,1
customer_488013,123,89.198.223.91,1
customer_675102,123,239.176.19.80,1
customer_563689,123,44.11.72.16,1
customer_316,123,251.228.194.239,1
customer_612954,123,124.216.135.81,1
customer_637678,123,242.74.92.25,1
customer_38333,123,172.190.147.200,1
customer_515281,123,140.160.97.151,1
customer_754649,123,61.32.137.199,1
customer_217227,123,86.43.238.79,1
customer_333705,123,64.213.243.247,1
customer_162889,123,135.233.31.161,1
customer_383871,123,45.101.146.152,1
customer_565109,123,26.181.5.116,1
customer_355930,123,3.192.102.118,1
customer_522303,123,210.144.23.82,1
customer_782491,123,147.199.152.81,1
customer_779779,123,69.128.110.54,1
customer_119026,123,44.126.180.56,1
customer_326309,123,251.182.37.9,1
customer_232386,123,210.100.37.68,1
customer_983989,123,108.8.22.158,1
customer_110449,123,82.139.64.83,1
customer_796990,123,231.243.51.7,1
customer_206660,123,10.108.190.205,1
customer_132182,123,119.171.138.145,1
customer_934002,123,173.85.197.149,1
customer_482393,123,163.96.18.214,1
customer_214818,123,102.226.180.7,1
customer_552602,123,206.185.147.17,1
customer_590131,123,28.221.245.142,1
customer_511290,123,254.226.251.219,1
customer_773014,123,107.168.30.153,1
customer_716350,123,49.181.89.169,1
customer_486530,123,223.128.3.36,1
customer_639891,123,139.12.86.139,1
customer_828511,123,203.164.187.213,1
customer_391832,123,235.50.94.61,1
customer_889972,123,252.57.141.45,1
customer_320349,123,237.240.164.213,1
customer_155778,123,236.18.130.8,1
customer_938421,123,47.47.180.54,1
customer_14165,123,161.184.15.152,1
customer_837313,123,212.24.22.95,1
customer_919792,123,99.53.162.40,1
customer_533562,123,80.90.181.177,1
customer_527038,123,109.32.38.37,1
customer_341298,123,144.4.178.123,1
customer_873909,123,35.244.185.56,1
customer_443846,123,205.25.86.121,1
customer_541156,123,20.229.126.118,1
customer_158947,123,165.195.183.113,1
customer_358354,123,225.170.35.223,1
customer_536493,123,57.84.139.162,1
customer_555866,123,21.158.223.214,1
customer_106935,123,40.39.114.224,1
customer_758182,123,24.155.219.20,1
customer_638343,123,38.40.169.207,1
customer_388027,123,180.64.175.140,1
customer_271236,123,214.188.157.157,1
customer_465790,123,172.100.106.69,1
customer_982604,123,125.193.69.131,1
customer_422958,123,95.207.164.20,1
customer_754289,123,179.219.153.27,1
customer_318112,123,192.84.134.64,1
customer_940374,123,161.28.39.39,1
customer_583487,123,184.233.232.10,1
customer_677166,123,239.98.70.225,1
customer_920138,123,96.15.34.192,1
customer_605423,123,171.215.71.240,1
customer_545985,123,158.82.105.146,1
customer_647057,123,78.32.168.123,1
customer_822713,123,253.162.32.93,1
customer_894221,123,139.5.232.178,1
customer_346767,123,247.245.45.250,1
customer_438666,123,114.69.21.146,1
customer_458240,123,185.200.47.213,1
customer_204010,123,72.58.166.50,1
customer_829957,123,166.24.97.163,1
customer_111537,123,43.179.254.73,1
customer_569576,123,35.57.108.13,1
customer_299430,123,130.231.6.150,1
customer_497385,123,54.145.87.195,1
customer_968166,123,48.185.165.204,1
customer_499390,123,251.72.40.65,1
customer_84469,123,22.232.133.69,1
customer_626292,123,239.150.247.191,1
customer_411330,123,119.55.112.157,1
customer_414314,123,48.15.173.74,1
customer_738289,123,144.122.22.195,1
customer_73724,123,207.234.39.50,1
customer_443801,123,128.152.21.123,1
customer_792458,123,102.182.102.69,1
customer_98342,123,195.4.123.191,1
customer_235656,123,132.82.175.5,1
customer_439308,123,17.120.244.66,1
customer_272950,123,18.232.164.37,1
customer_9544,123,13.252.24.249,1
customer_375384,123,81.42.167.41,1
customer_12768,123,238.210.56.199,1
customer_944190,123,106.214.96.190,1
customer_120034,123,248.125.55.149,1
customer_651049,123,216.42.208.26,1
customer_85302,123,18.129.234.97,1
customer_636488,123,232.93.216.15,1
customer_978598,123,54.102.167.100,1
customer_182825,123,210.178.185.59,1
customer_448308,123,228.168.134.73,1
customer_534876,123,191.5.53.172,1
customer_523453,123,102.79.221.131,1
customer_287005,123,5.48.3.149,1
customer_6156,123,239.114.110.120,1
customer_520007,123,116.39.80.115,1
customer_369482,123,185.19.192.147,1
customer_714665,123,174.124.242.127,1
customer_310032,123,138.59.150.81,1
customer_214651,123,166.158.9.217,1
customer_895204,123,54.169.11.216,1
customer_459081,123,44.172.60.116,1
customer_889614,123,89.96.231.144,1
customer_302594,123,153.223.226.105,1
customer_641313,123,211.79.60.196,1
customer_105915,123,201.115.94.240,1
customer_14597,123,244.243.230.151,1
customer_472130,123,203.223.66.173,1
customer_655276,123,100.212.240.15,1
customer_387022,123,146.90.58.6,1
customer_581249,123,152.31.76.4,1
customer_576827,123,21.89.13.14,1
customer_216793,123,219.250.13.112,1
customer_160048,123,184.168.24.141,1
customer_531241,123,130.59.176.111,1
customer_28401,123,212.68.185.9,1
customer_34848,123,69.61.75.195,1
customer_868886,123,129.39.172.77,1
customer_698892,123,153.232.220.106,1
customer_672769,123,74.204.226.154,1
customer_633650,123,174.246.81.117,1
customer_170043,123,176.124.182.220,1
customer_84920,123,175.20.29.60,1
customer_307262,123,214.165.187.127,1
customer_752392,123,201.90.219.179,1
customer_542615,123,146.182.163.202,1
customer_119582,123,67.154.186.231,1
customer_563481,123,192.66.30.173,1
customer_255707,123,32.235.213.98,1
customer_255310,123,251.144.191.118,1
customer_455083,123,1.152.73.17,1
customer_889040,123,71.100.226.134,1
customer_671573,123,243.239.196.254,1
customer_933911,123,17.57.36.121,1
customer_875570,123,64.231.3.138,1
customer_9579,123,247.134.77.132,1
customer_110060,123,19.238.140.107,1
customer_883850,123,248.112.194.254,1
customer_278122,123,158.89.251.32,1
customer_652388,123,160.125.46.180,1
customer_343853,123,228.115.77.86,1
customer_103440,123,76.140.197.154,1
customer_991707,123,11.192.67.146,1
customer_289348,123,208.37.119.8,1
customer_387128,123,40.10.103.47,1
customer_725436,123,246.255.90.116,1
customer_235692,123,85.227.233.253,1
customer_338901,123,177.154.77.226,1
customer_818669,123,228.74.247.150,1
customer_874292,123,62.81.162.164,1
customer_74999,123,188.18.231.222,1
customer_383818,123,208.150.154.169,1
customer_318838,123,148.115.212.194,1
customer_65289,123,227.106.23.159,1
customer_28113,123,28.63.64.43,1
customer_731050,123,47.28.36.157,1
customer_872315,123,30.31.6.57,1
customer_338264,123,33.227.90.60,1
customer_903950,123,118.134.193.169,1
customer_694243,123,226.235.194.169,1
customer_39579,123,118.139.70.9,1
customer_493522,123,13.191.149.26,1
customer_980407,123,117.109.187.239,1
customer_956344,123,70.75.10.48,1
customer_910442,123,101.105.115.220,1
customer_558986,123,73.197.2.24,1
customer_785571,123,108.93.91.238,1
customer_122630,123,63.202.1.83,1
customer_480736,123,87.97.26.193,1
customer_742730,123,82.10.94.251,1
customer_792497,123,113.242.185.206,1
customer_649162,123,186.37.41.99,1
customer_91802,123,13.219.176.90,1
customer_626475,123,136.65.174.58,1
customer_520601,123,255.108.42.191,1
customer_849845,123,158.149.226.44,1
customer_282221,123,180.253.197.12,1
customer_544800,123,167.192.16.136,1
customer_981407,123,178.117.51.68,1
customer_747826,123,77.120.25.163,1
customer_69312,123,93.147.166.24,1
customer_311494,123,129.34.4.113,1
customer_955130,123,195.196.228.195,1
customer_645689,123,128.22.111.196,1
customer_403230,123,225.174.13.141,1
customer_443623,123,203.119.106.92,1
customer_536040,123,152.151.145.54,1
customer_295284,123,116.183.237.220,1
customer_18289,123,32.192.11.129,1
customer_797390,123,151.115.18.188,1
customer_366277,123,187.26.61.81,1
customer_347994,123,130.33.139.149,1
customer_971385,123,114.140.192.231,1
customer_17682,123,11.154.4.100,1
customer_479881,123,124.159.44.150,1
customer_561378,123,204.110.136.71,1
customer_400253,123,44.207.15.207,1
customer_908853,123,133.22.120.143,1
customer_16194,123,251.217.218.45,1
customer_646533,123,242.63.71.234,1
customer_233316,123,217.133.116.249,1
customer_921443,123,243.10.192.73,1
customer_29010,123,112.52.93.140,1
customer_89300,123,5.221.117.25,1
customer_407523,123,15.229.156.208,1
customer_580071,123,87.239.134.171,1
customer_948887,123,130.26.100.141,1
customer_505981,123,84.162.205.74,1
customer_812121,123,7.193.244.77,1
customer_647584,123,224.169.86.127,1
customer_989642,123,112.85.215.89,1
customer_259388,123,156.168.166.172,1
customer_423773,123,98.160.250.187,1
customer_601222,123,244.49.73.197,1
customer_835403,123,191.38.13.91,1
customer_819599,123,198.126.172.13,1
customer_790487,123,203.27.189.174,1
customer_395593,123,189.216.11.157,1
customer_366280,123,11.97.92.241,1
customer_837712,123,64.131.92.83,1
customer_42226,123,189.137.101.180,1
customer_726669,123,96.232.213.88,1
customer_35544,123,30.3.156.142,1
customer_54309,123,104.178.241.109,1
customer_826660,123,250.208.212.34,1
customer_107049,123,29.9.96.109,1
customer_464081,123,9.255.58.160,1
customer_954048,123,198.124.39.197,1
customer_994790,123,253.95.45.215,1
customer_507467,123,229.241.133.240,1
customer_194192,123,87.141.55.203,1
customer_204330,123,133.69.13.19,1
customer_241935,123,174.138.130.192,1
customer_252125,123,241.198.132.8,1
customer_402171,123,253.132.42.178,1
customer_892552,123,73.188.209.115,1
customer_759313,123,1.7.126.237,1
customer_57582,123,17.189.96.177,1
customer_741327,123,221.136.91.89,1
customer_749038,123,11.52.84.211,1
customer_437731,123,103.100.248.171,1
customer_185919,123,184.234.136.99,1
customer_634737,123,84.155.245.103,1
customer_151331,123,26.170.143.78,1
customer_430325,123,56.97.212.60,1
customer_499513,123,47.92.251.63,1
customer_800796,123,41.41.48.138,1
customer_745135,123,141.164.211.235,1
customer_759653,123,149.190.188.216,1
customer_227757,123,169.184.68.106,1
customer_758482,123,14.60.15.5,1
customer_410845,123,21.30.95.136,1
customer_811675,123,14.222.59.223,1
customer_317443,123,137.226.131.69,1
customer_284444,123,209.146.41.236,1
customer_169200,123,199.218.139.202,1
customer_715563,123,11.246.1.224,1
customer_403611,123,5.173.16.72,1
customer_42824,123,145.77.81.227,1
customer_711225,123,111.24.82.16,1
customer_751074,123,76.9.47.206,1
customer_502290,123,241.22.160.248,1
customer_627135,123,22.125.204.218,1
customer_634187,123,215.7.35.60,1
customer_654151,123,79.123.102.220,1
customer_262767,123,1.135.4.214,1
customer_116187,123,162.170.188.148,1
customer_994261,123,144.207.236.113,1
customer_540841,123,122.222.172.162,1
customer_559847,123,241.164.85.93,1
customer_314762,123,234.221.41.239,1
customer_896005,123,249.191.25.28,1
customer_916328,123,91.179.178.52,1
customer_798471,123,111.228.76.130,1
customer_383800,123,190.60.239.219,1
customer_277051,123,1.242.239.139,1
customer_494059,123,132.116.226.58,1
customer_598228,123,186.44.41.32,1
customer_233988,123,145.208.164.181,1
customer_127907,123,201.40.113.198,1
customer_953549,123,194.215.244.178,1
customer_228229,123,48.44.138.206,1
customer_632887,123,51.4.58.23,1
customer_845842,123,161.195.8.213,1
customer_807187,123,75.60.162.7,1
customer_85918,123,156.180.6.97,1
customer_898190,123,212.216.198.197,1
customer_424418,123,109.156.85.224,1
customer_8108,123,194.210.139.80,1
customer_694407,123,255.19.70.138,1
customer_404066,123,252.134.251.104,1
customer_728101,123,223.203.222.136,1
customer_102483,123,213.79.65.200,1
customer_465016,123,180.203.227.6,1
customer_454230,123,21.241.33.150,1
customer_716108,123,23.161.120.108,1
customer_871158,123,248.119.255.95,1
customer_95605,123,100.234.38.152,1
customer_779027,123,14.242.64.123,1
customer_136632,123,176.10.115.242,1
customer_85772,123,182.178.76.109,1
customer_414202,123,156.5.165.108,1
customer_295014,123,140.196.7.234,1
customer_198824,123,29.127.235.4,1
customer_680041,123,127.37.81.152,1
customer_207686,123,179.252.161.142,1
customer_361930,123,255.220.105.252,1
customer_891940,123,118.119.191.236,1
customer_30337,123,252.161.174.181,1
customer_966202,123,45.231.200.197,1
customer_469055,123,189.231.199.215,1
customer_136423,123,250.14.86.147,1
customer_215323,123,232.28.39.98,1
customer_165719,123,239.111.86.98,1
customer_507712,123,41.248.47.94,1
customer_158743,123,236.148.7.159,1
customer_784269,123,230.73.93.14,1
customer_409109,123,170.44.166.27,1
customer_564553,123,209.75.94.67,1
customer_607678,123,53.91.46.157,1
customer_728737,123,149.187.13.236,1
customer_799551,123,153.122.137.87,1
customer_337253,123,123.180.194.242,1
customer_974014,123,86.181.125.150,1
customer_501782,123,97.102.96.245,1
customer_177695,123,125.15.21.144,1
customer_435701,123,114.187.224.95,1
customer_129357,123,53.107.211.240,1
customer_280723,123,85.198.140.134,1
customer_546331,123,226.173.244.63,1
customer_559589,123,107.212.89.114,1
customer_348354,123,170.249.17.133,1
customer_157481,123,188.90.56.125,1
customer_742969,123,24.209.196.98,1
customer_166489,123,201.139.242.33,1
customer_412958,123,145.250.85.56,1
customer_19426,123,172.25.49.176,1
customer_154142,123,157.1.188.1,1
customer_249921,123,7.177.35.197,1
customer_527530,123,31.115.252.16,1
customer_775474,123,216.186.215.179,1
customer_338503,123,30.93.117.129,1
customer_556391,123,144.80.43.40,1
customer_975877,123,15.18.2.47,1
customer_283211,123,173.178.85.109,1
customer_679878,123,70.225.63.52,1
customer_893739,123,143.164.34.181,1
customer_208352,123,115.208.230.237,1
customer_753338,123,40.75.215.186,1
customer_142912,123,197.19.215.68,1
customer_736697,123,68.82.151.253,1
customer_902786,123,151.54.56.155,1
customer_531191,123,185.29.251.154,1
customer_497791,123,5.169.145.178,1
customer_791932,123,236.228.15.185,1
customer_508461,123,86.233.15.70,1
customer_777978,123,208.180.144.94,1
customer_16602,123,175.107.133.154,1
customer_25953,123,254.21.129.95,1
customer_221314,123,120.117.247.141,1
customer_981998,123,189.25.221.84,1
customer_918258,123,172.226.54.111,1
customer_280684,123,55.165.97.4,1
customer_528175,123,68.9.226.35,1
customer_305293,123,110.95.205.203,1
customer_880495,123,170.143.29.79,1
customer_455648,123,45.194.110.227,1
customer_181840,123,191.139.106.158,1
customer_850205,123,53.239.1.123,1
customer_603725,123,239.243.104.41,1
customer_401595,123,160.200.165.42,1
customer_354850,123,19.27.178.56,1
customer_140879,123,151.48.69.48,1
customer_664183,123,208.207.192.112,1
customer_112249,123,20.165.88.25,1
customer_497023,123,192.189.39.193,1
customer_494069,123,102.158.185.6,1
customer_727986,123,23.252.146.213,1
customer_370939,123,78.27.64.240,1
customer_184005,123,239.6.81.206,1
customer_771059,123,195.126.240.68,1
customer_507625,123,213.171.71.227,1
customer_46632,123,188.226.132.245,1
customer_91253,123,76.156.92.174,1
customer_608566,123,18.22.61.13,1
customer_357649,123,44.193.52.16,1
customer_789464,123,146.6.45.63,1
customer_831154,123,44.159.249.83,1
customer_469347,123,201.242.172.53,1
customer_791092,123,103.26.24.62,1
customer_742593,123,173.168.137.1,1
customer_417672,123,185.154.162.197,1
customer_650341,123,230.249.244.32,1
customer_281689,123,238.159.114.81,1
customer_458046,123,205.254.92.163,1
customer_87041,123,251.113.213.13,1
customer_402017,123,98.129.123.127,1
customer_811103,123,86.171.214.240,1
customer_474746,123,166.232.254.214,1
customer_819171,123,7.254.196.106,1
customer_281895,123,112.253.148.127,1
customer_570419,123,57.119.147.231,1
customer_506416,123,161.29.23.50,1
customer_945731,123,41.237.58.126,1
customer_925064,123,142.101.59.76,1
customer_985636,123,12.199.162.57,1
customer_744173,123,160.182.106.63,1
customer_792698,123,118.237.221.203,1
customer_587883,123,49.158.229.193,1
customer_912118,123,254.251.140.225,1
customer_170263,123,132.69.74.23,1
customer_999415,123,218.1.50.180,1
customer_413038,123,236.136.203.74,1
customer_983350,123,136.248.43.198,1
